	etytr	indicator	alp	er-cv	leukocyty	hbver	alt	trombocyty	ast	weight	ssn	relationship	hematokrit	smoker	hemoglobin	erytrocyty	name
2256	5.55213	1.00000	26.10651	61.77683	4.90802	7.23055	3.45046	5.06316	63.11559	94.76321	561-91-0414	married	4.56355	yes	8.49914	4.47774	Derek Lynch
2257	5.77347	1.00000	54.17576	53.65330	3.99661	6.90708	9.60562	7.13815	73.55365	76.98760	856-36-9300	single	4.58307	Y	4.92193	6.15441	Brandi Gardner
2258	4.13123	1.00000	32.43289	55.01470	6.22211	4.36779	8.22308	5.90427	65.63469	49.07226	206-83-7046	married	4.31410	Y	8.37693	6.52944	Antonio Robinson
2259	5.32394	1.00000	30.98168	23.91632	5.07198	6.64693	12.23160	7.56194	60.76572	35.65688	208-37-7882	divoced	4.57156	Y	4.40826	6.09857	Amy Rogers
2260	7.16609	0.00000	42.22697	69.41780	3.93845	5.65160	10.10663	6.64255	73.39019	58.77911	029-73-0600	married	5.56976	yes	8.05708	6.37919	Paula Gomez
2261	6.30343	1.00000	70.66435	46.49032	6.38352	4.52593	11.24819	6.79873	78.05877	27.76222	013-15-3654	separated	5.67204	yes	7.34461	7.29465	Kenneth Mann
2262	6.04685	1.00000	51.00368	74.63936	5.57453	3.13552	9.19593	7.82333	79.11852	86.50397	850-68-1487	married	5.34752	no	4.65050	4.82932	Danielle Romero
2263	5.92358	0.00000	86.24629	31.22061	5.23954	5.67568	5.83163	5.56377	74.44659	57.25192	255-33-1632	married	6.00755	no	6.01346	5.19775	Kristen Pearson
2264	5.66600	1.00000	32.89093	45.31704	4.70805	8.66731	12.63004	4.84687	71.67249	83.76714	219-54-5223	single	5.79395	Y	4.23568	7.16942	Karen Mckay
2265	6.17384	0.00000	94.35839	50.06997	4.80412	6.19060	9.99092	5.00455	72.97719	62.25963	481-28-2015	widowed	5.46758	no	5.90660	6.81935	Henry Ruiz
2266	7.36024	1.00000	83.27302	21.62685	6.36994	3.34088	10.16154	6.88840	73.71064	85.93178	890-44-5073	single	4.99726	Y	6.42767	5.90686	Linda Tate
2267	5.77057	0.00000	89.54218	51.91270	4.62823	4.29611	8.84576	7.52361	80.04014	74.61723	721-12-8945	married	6.83880	no	6.83645	6.35140	Robert Carter
2268	7.59594	1.00000	25.55583	31.34229	3.84394	7.86375	16.10467	7.31535	76.70481	11.27944	014-39-9772	married	7.21793	N	2.41152	7.53500	Katelyn Howell
2269	4.41415	1.00000	81.16992	52.06062	2.19405	5.57523	10.67468	9.45878	67.00869	21.37266	233-95-0455	single	6.78581	Y	5.51721	5.99469	Alisha Williams
2270	6.62148	1.00000	72.60029	63.04578	6.57459	5.59896	16.75748	6.85269	62.78726	47.02973	265-81-1468	separated	5.03686	N	7.20396	7.80935	Taylor Williams
2271	6.66590	1.00000	20.66223	45.15424	3.38635	7.11545	7.85978	7.69090	63.37736	81.57508	536-29-9109	married	6.47283	Y	3.64681	6.62930	William Graham
2272	6.25452	1.00000	91.77062	69.60331	4.97544	4.72256	8.32556	8.61733	75.06156	55.82649	121-28-4051	widowed	4.79752	yes	6.52439	5.87728	Christopher Garza
2273	6.41021	1.00000	66.97559	58.70251	6.52678	4.04622	11.32453	6.62535	75.97240	83.92636	690-43-9011	widowed	5.64798	Y	7.46848	7.35503	John Daniel
2274	5.53030	0.00000	45.50754	37.90406	4.03203	5.35264	8.05069	6.56899	74.82230	45.82764	300-11-5885	married	6.14630	yes	8.09948	3.67259	Michelle Robinson
2275	4.74303	1.00000	52.01088	32.85323	5.72372	8.43130	7.63357	4.70408	66.81040	28.67287	014-39-9772	married	5.55842	yes	4.60593	5.56001	Katelyn Howell
2276	6.09862	0.00000	76.49702	37.62355	4.30212	6.94277	7.71510	4.94084	65.71408	112.00110	088-45-7326	married	6.11735	yes	7.34184	5.43074	Steven Edwards
2277	4.82813	0.00000	67.09997	25.69800	5.34368	7.84095	15.18383	3.47938	79.31211	91.42592	782-22-4542	widowed	4.37868	yes	7.33660	6.70791	Julie Sanders
2278	4.27549	1.00000	16.77473	31.34013	6.77580	4.39039	8.83267	5.77716	75.51301	77.10220	436-99-9055	married	5.48515	no	9.37092	6.47087	Martin Clark
2279	4.11732	1.00000	17.81426	80.61705	8.07522	5.30623	7.40967	5.73285	68.06518	82.89252	460-66-8872	married	5.87612	no	10.15112	6.08089	James Randolph
2280	4.37537	1.00000	26.55978	50.18356	9.98756	5.66525	9.14024	9.05321	78.48955	52.65959	821-12-7920	separated	6.11461	no	3.80586	5.25326	Gwendolyn Price
2281	5.15892	0.00000	90.28816	35.29657	5.40052	5.16647	7.23375	6.02161	75.53232	61.72467	038-98-2129	nop	6.01346	no	6.63382	5.06482	Andrew Bates
2282	7.41533	1.00000	58.97463	55.39354	5.60575	7.05486	15.65987	6.33294	78.07044	129.15258	785-34-2471	nop	5.66133	yes	4.96616	7.23593	Julie Thomas
2283	6.77283	1.00000	84.44802	59.53165	7.41338	4.48645	10.26669	7.61864	64.67673	55.90083	877-40-3229	married	6.96606	yes	5.71464	7.26934	Shirley Sanchez
2284	6.83328	0.00000	80.56967	70.22240	4.58115	4.78632	11.97198	6.47628	79.10707	103.40624	206-15-5474	single	6.08906	no	6.99304	5.64944	Marc Delacruz
2285	5.01357	1.00000	88.80465	69.06582	5.83095	6.03986	19.08357	6.99032	72.97091	54.99526	392-69-1893	single	4.44215	Y	5.75536	7.87639	Jerry Taylor
2286	5.78539	1.00000	82.35291	48.78618	2.97445	3.73775	8.91785	11.48164	68.84897	89.52999	023-59-8002	married	6.30088	Y	5.79307	5.68978	Scott Andrade
2287	4.96262	1.00000	62.16771	50.31043	6.54167	4.97749	11.15944	6.70825	79.95644	48.10338	583-72-8571	divoced	7.35771	N	7.51118	6.02235	Thomas Morris
2288	3.76676	1.00000	15.05282	49.53077	5.72681	9.38736	5.78337	3.91682	64.78157	96.67527	558-26-8720	divoced	6.02618	no	3.12788	5.39781	Matthew Middleton
2289	4.71047	0.00000	75.44004	28.23879	3.85148	6.90069	6.27352	4.85834	82.55538	127.36356	832-13-3060	divoced	6.40713	no	6.87953	5.46273	Haley Allen
2290	4.52025	1.00000	41.62957	55.38696	4.66612	7.51670	10.69272	6.14711	66.36411	95.36136	402-65-9801	widowed	6.45768	Y	4.40099	5.88946	Tamara Allen
2291	5.42525	0.00000	76.04276	45.82506	6.82804	2.11409	4.99341	8.26536	63.56637	102.44545	275-79-6206	nop	6.41269	no	5.56704	5.96713	Jesse Spencer
2292	5.33838	1.00000	67.06937	55.26045	3.50101	5.01962	8.17819	8.39110	74.29045	55.90870	823-33-8627	nop	6.57967	no	7.30132	6.78573	Johnny Fuller
2293	6.29516	1.00000	51.89834	49.77347	3.70684	6.06887	15.08034	9.19628	72.30320	100.29093	328-99-9117	nop	7.24785	Y	4.67872	7.44568	Ronnie Rodriguez
2294	5.43834	1.00000	52.08439	45.09145	4.42884	5.42606	6.53826	9.40373	85.12734	124.29107	094-54-2326	nop	4.73037	no	4.64915	5.17811	Karen Edwards
2295	5.42999	0.00000	94.56623	50.34753	3.43502	6.40580	5.61573	5.36247	72.10285	61.25664	207-37-0956	divoced	7.59787	Y	6.16533	5.63328	Leslie Russell
2296	5.53256	0.00000	21.61499	34.11691	4.81747	8.95507	8.97109	3.09573	72.45415	19.05510	661-11-5765	single	5.72845	Y	9.08214	4.45408	Cindy Rose
2297	5.69235	0.00000	78.43944	46.59673	4.11803	5.68324	10.15437	6.47430	61.95030	57.48805	865-98-5865	divoced	5.72396	no	6.86469	6.50935	Joseph Webster
2298	4.65628	1.00000	69.68774	73.54760	7.62961	5.54645	8.49378	7.15350	71.44687	48.19783	248-26-7807	married	5.77741	no	7.37713	5.09853	Sandra Walter
2299	5.47546	1.00000	83.19402	46.03139	7.56724	5.22388	6.56799	7.47013	67.28808	49.66082	468-50-3919	divoced	6.06014	yes	6.88053	4.31637	Aaron Davidson
2300	7.29319	1.00000	89.58846	42.26976	4.61836	3.11437	30.45457	6.64596	73.22795	89.06665	596-81-9578	single	5.95717	no	5.80720	8.41906	Christina Salas
2301	6.42610	1.00000	30.46736	55.78287	4.90268	7.18276	8.02436	6.77753	68.82161	114.12597	219-20-1615	divoced	6.59751	no	4.06959	5.07490	Danielle Brown
2302	7.26323	0.00000	24.76229	49.44685	0.86101	4.49719	9.99773	7.97919	35.63897	79.11454	032-54-6963	divoced	7.18343	no	8.60734	6.57539	Timothy James
2303	5.97502	1.00000	16.67990	51.47356	3.42900	7.39128	8.04585	7.42247	76.07414	41.70345	091-54-4737	divoced	4.66730	no	3.48410	4.41697	Christopher Barnes
2304	7.84354	1.00000	61.14297	42.60493	5.09968	1.96567	2.82605	5.63075	67.40684	64.31001	722-75-2623	divoced	6.87359	yes	7.74874	5.20586	Candice Harris
2305	6.43362	1.00000	82.00771	71.49875	5.28759	2.42603	8.22352	7.04214	66.36872	101.53020	799-73-2008	married	5.30634	Y	5.56649	4.61455	Wendy Rivera
2306	4.86842	1.00000	75.40106	42.96459	6.95013	5.93622	7.04646	7.38273	71.22212	79.92759	127-35-0065	married	5.87702	Y	7.19613	4.65569	Nancy Frazier
2307	6.88191	1.00000	23.46811	48.28937	7.75349	5.34773	4.73789	6.36757	80.75322	64.62493	289-94-2197	single	4.35656	Y	8.73991	6.59225	Dustin Stevens
2308	5.89440	1.00000	24.77531	50.76269	6.51152	3.41622	9.85251	5.89052	71.31884	109.56394	700-73-0733	separated	5.84692	no	8.71708	4.86961	William Cooper
2309	6.36926	1.00000	72.36128	53.13117	4.83346	6.27534	7.26921	7.54188	74.20661	42.05269	014-26-4618	married	6.24718	no	5.30569	5.35971	Andrew Smith
2310	6.69124	0.00000	18.11659	45.73153	2.37302	4.92214	13.23150	7.65065	50.87446	59.83526	884-21-6981	divoced	6.71857	no	8.85460	7.65147	Lauren Lewis
2311	6.67556	1.00000	46.38782	62.70517	6.44074	4.12619	9.64130	6.46423	69.40388	66.90056	173-70-9830	married	5.53433	no	7.86430	5.70133	Erin Nelson
2312	4.52663	1.00000	91.16542	79.99831	6.02782	7.13569	7.51183	3.79899	70.62595	59.87014	865-66-3800	single	6.80942	yes	6.54174	5.91387	Eric Morales
2313	6.63614	1.00000	62.65896	64.44987	5.70968	2.39450	4.55250	5.92289	71.33665	138.49126	429-07-2466	single	5.75013	yes	7.55134	6.00967	Jerry Pena
2314	4.57137	0.00000	29.10331	33.31817	4.83220	8.07217	9.53249	3.93993	80.27940	130.73746	486-79-3483	separated	5.54392	no	8.60242	4.94700	Calvin Brown
2315	5.62146	1.00000	70.25663	74.14809	8.31692	4.53155	10.02056	6.89474	80.64645	47.59754	008-66-6362	married	6.21387	no	7.25104	5.64551	Matthew Peters
2316	5.24947	1.00000	15.93020	46.16617	4.27176	8.06253	11.36594	6.48059	70.30178	-4.17445	595-82-6666	married	4.62774	yes	3.42490	5.08347	Philip Parker
2317	6.36993	1.00000	45.25970	60.97336	5.36430	6.30256	6.66664	7.83868	82.26020	36.99157	373-21-6119	married	5.66542	Y	4.44528	2.88065	Robert Webb
2318	4.80021	0.00000	61.84366	42.74059	5.38421	5.98523	3.46356	4.56319	64.40669	37.90896	897-32-4283	married	4.69882	yes	4.96913	5.79445	Brian Evans
2319	6.71753	0.00000	87.85746	37.71172	4.81456	6.32934	6.27098	4.94401	66.05969	55.38898	745-08-7555	divoced	6.30268	N	6.33534	4.42970	William Brown
2320	4.94894	0.00000	57.83318	57.01527	4.29783	5.59159	11.40158	6.86699	60.68502	10.62610	145-88-3997	nop	6.02253	no	7.77329	6.81537	Patricia Simpson
2321	7.73350	0.00000	73.65640	45.86184	6.12097	6.46779	23.03445	4.00132	83.36027	25.89349	310-38-4291	single	5.52121	Y	5.48154	8.19721	Ryan Brown
2322	6.02628	1.00000	18.52689	50.41432	6.04966	7.70400	9.45402	6.61834	79.46189	81.24615	082-38-2242	single	5.79290	no	2.59183	4.79327	Daniel Davis
2323	4.35175	1.00000	13.44122	52.93341	5.24810	8.37452	6.13788	5.26888	67.43516	76.70568	181-70-0434	separated	4.44672	no	3.27707	5.86849	Jesus Baker
2324	6.98016	1.00000	15.52606	63.51885	4.35608	5.69488	5.17150	9.35790	75.69672	75.81078	266-13-2541	divoced	5.83469	Y	3.55429	6.42381	Travis Delacruz
2325	6.82661	1.00000	19.31073	38.55542	6.67768	4.85561	10.10895	6.15177	68.07625	81.14325	694-01-7274	married	3.50820	yes	8.82743	5.78235	Bianca Sims
2326	6.16430	0.00000	84.19219	33.51558	5.32235	3.80568	6.52094	6.55004	76.53645	107.51339	391-65-3013	nop	6.28524	yes	6.98993	6.42476	Keith Nelson
2327	5.84943	1.00000	17.43154	55.36745	8.21213	5.76757	6.09712	6.31179	58.87533	131.80990	034-05-2684	single	6.19132	yes	9.14997	5.56049	Mary Rivera
2328	5.75350	0.00000	81.20137	53.22666	6.58977	4.10370	5.18273	5.29174	59.10325	90.75164	091-20-1857	divoced	5.65592	yes	5.69320	3.84672	Beth Patton
2329	5.64589	1.00000	90.00839	49.10777	6.30188	3.72315	6.18491	6.87883	73.15410	84.44200	082-93-7489	nop	5.82555	yes	6.16831	5.09590	Brooke Hensley
2330	5.79840	0.00000	40.76742	43.05531	3.21181	7.28899	10.36855	5.24702	81.55214	143.69679	833-95-7414	separated	7.56121	no	8.07926	7.02801	Eric Wells
2331	4.65796	0.00000	16.76488	38.70095	5.28827	5.53885	7.13163	4.52456	64.57261	62.74802	309-08-7878	married	6.23427	yes	3.61415	5.34883	Jason Leach
2332	5.21479	1.00000	21.05011	38.17465	4.34568	7.45794	7.50828	7.82502	67.82017	93.13728	604-29-8230	single	6.37600	no	2.83268	5.88812	Denise Richards
2333	6.02109	1.00000	64.82302	55.65902	6.05958	7.13920	12.57948	5.66217	83.31267	129.58983	306-98-6604	nop	5.34616	Y	5.17501	7.27973	Kathleen Martin
2334	6.23355	1.00000	43.54005	56.70186	7.61018	4.56673	11.63126	6.63123	74.58771	85.29395	828-51-2556	divoced	4.04663	no	7.93776	4.54600	Candace Mathis
2335	4.22147	1.00000	12.39967	46.62426	6.55970	5.56167	12.31337	5.87355	64.67966	44.69004	413-93-3797	widowed	5.84314	no	9.08872	6.26544	Krista Barton
2336	5.22605	0.00000	86.25150	53.93959	5.79990	2.30622	5.21730	8.87153	70.42132	87.71420	792-20-1312	nop	8.04608	no	6.84140	4.76729	Elizabeth Cruz
2337	6.47346	0.00000	36.63158	74.28779	3.62023	7.50600	10.56609	4.94613	84.19905	61.57162	868-04-7080	single	6.35201	no	8.29587	6.55279	Brian Holloway
2338	4.94984	1.00000	63.02299	35.34956	5.85899	7.36689	7.64901	5.84986	71.15560	59.86508	732-41-8474	divoced	6.85131	no	4.95930	6.48911	Gregory Hall
2339	8.29737	1.00000	57.19705	59.32054	3.89717	6.94659	6.04750	7.57265	66.88212	68.53580	442-08-3127	separated	6.18455	yes	4.97348	6.24930	Dana Campbell
2340	6.69305	1.00000	55.18559	68.92119	6.92095	4.73071	5.31096	7.01863	67.35786	119.96356	718-87-2266	nop	2.73101	no	7.65101	5.83223	Kimberly Allen
2341	4.61307	1.00000	96.51653	54.17209	4.78794	5.84445	9.68542	7.14265	83.41745	33.52139	025-87-8935	single	6.15018	no	6.38907	5.83092	Calvin Coleman
2342	4.70289	1.00000	19.46793	33.52055	5.84016	7.88987	7.81772	5.40441	72.21813	61.99963	036-97-9713	single	5.87163	no	3.84143	6.00470	Christopher Villegas
2343	5.76860	0.00000	82.73336	51.15144	5.07667	6.06913	10.90066	5.06481	79.22038	72.07038	472-61-4527	single	6.38197	yes	5.74902	4.71676	Andrew Pierce
2344	6.88947	0.00000	82.34815	16.40549	4.10332	6.51064	4.48618	5.22069	55.63908	63.42112	203-34-2292	widowed	7.25053	no	6.64191	5.47554	Robin Morrow
2345	5.93137	1.00000	28.44178	50.47574	5.24705	7.13780	7.23523	6.79957	86.66540	54.87367	716-70-5438	separated	4.90817	Y	4.18476	4.42522	Timothy Hicks
2346	5.19486	0.00000	76.34866	34.29861	3.75243	4.17470	14.31108	7.79592	65.04039	62.30386	247-59-2175	single	4.79312	N	7.16471	7.49094	Isabella Green
2347	4.68422	1.00000	60.34613	41.97283	6.05127	7.52824	8.57668	5.58922	65.13035	105.04614	141-85-9591	widowed	5.54509	no	4.84119	6.39659	Zachary Burns
2348	7.43499	1.00000	56.06135	38.69977	7.86299	7.17444	7.97821	7.13457	79.06467	59.24005	852-78-9847	single	5.64803	no	7.77995	6.26995	Kathryn Reese
2349	6.17987	1.00000	56.50289	54.91853	6.60505	4.74367	13.75235	6.59592	75.09068	163.01844	082-93-7489	divoced	7.07876	no	7.60537	7.72792	Brooke Hensley
2350	5.24458	0.00000	64.42538	67.44756	3.93014	5.04970	9.28400	6.33523	69.59006	101.22266	486-10-1550	divoced	6.63291	no	5.11801	6.40515	Jill Guerrero
2351	5.18369	1.00000	31.16188	32.29894	7.92651	5.40766	7.76630	6.45174	79.10033	52.95345	302-99-3583	married	6.00297	no	8.44182	5.99599	Michael Vaughn
2352	4.78084	1.00000	26.12780	47.34619	6.11560	3.55065	10.83899	8.15185	63.70358	96.19178	765-95-0387	single	5.02628	no	4.01683	5.90163	Kristen Montoya
2353	6.25889	0.00000	81.01131	36.07470	6.94025	3.02032	4.47388	7.15234	61.26350	55.62869	038-01-9787	single	6.77932	no	5.66768	4.04753	Joshua Peterson
2354	6.57179	0.00000	76.23982	43.65471	3.22160	5.97541	3.69794	6.31037	91.93849	86.86264	020-50-5004	divoced	6.17653	Y	6.97217	4.30075	Tony Craig
2355	7.51319	1.00000	87.39111	60.99705	5.43237	4.07447	13.76090	6.99447	81.02444	128.83287	135-27-0128	nop	4.21648	N	6.44344	6.53450	Scott Burton
2356	5.16262	1.00000	60.79799	19.97611	7.22200	5.87422	9.22907	7.03977	74.29934	95.78637	063-27-8966	divoced	6.22316	no	7.38495	5.93270	Michael Morgan
2357	6.40229	1.00000	38.31525	50.48515	5.78261	3.35670	8.25256	5.73495	64.84269	118.87599	109-83-4440	married	7.08231	N	8.21813	6.36107	Robert Brown
2358	6.10595	0.00000	69.81116	38.74968	3.44298	6.07832	29.14393	7.64233	62.64045	84.90602	048-71-4673	married	6.27751	no	7.11963	8.59704	Brandi Martinez
2359	6.48674	0.00000	82.71581	38.64648	4.54462	6.87042	6.68004	4.80800	74.03453	60.82079	386-29-3299	divoced	5.97669	yes	6.82997	6.23325	Nicholas Frazier
2360	5.80460	1.00000	33.47452	71.73427	3.79897	8.30162	7.45388	5.62384	74.97694	29.25182	185-74-7238	nop	6.06770	no	4.41746	4.38845	Kimberly Moore
2361	6.35012	0.00000	90.37995	41.49921	5.57370	3.90312	10.50886	6.72847	72.29534	91.07258	627-93-9698	married	5.59881	no	6.39116	6.86373	Daniel Bird
2362	5.83780	1.00000	76.97591	45.41544	5.72986	3.69941	9.63207	7.19477	66.89068	39.12971	607-32-7764	widowed	4.85230	no	5.93534	5.23923	Michael Lara
2363	6.14873	1.00000	45.19112	24.81083	5.87638	7.26539	4.51154	5.90230	84.32743	-2.14629	600-35-4642	separated	6.02035	no	4.60788	4.39401	Evelyn Boyd
2364	5.82752	1.00000	7.14766	53.85013	3.74140	8.28523	10.83765	6.84905	74.09309	58.98168	685-78-3642	single	5.51810	Y	2.90133	6.55139	Janet Scott
2365	4.15127	1.00000	46.79369	65.29034	5.25999	2.77826	15.62830	7.63936	79.11285	58.94500	465-28-2415	single	5.15382	no	4.58751	7.25413	Elizabeth Carroll
2366	5.41609	1.00000	14.49447	43.55909	5.41684	6.58788	9.05360	8.13786	90.09124	132.92777	653-24-2895	single	7.02206	no	3.36584	6.65200	Valerie Reynolds
2367	4.91848	0.00000	25.36407	48.06774	4.82103	8.77885	9.01325	6.08981	70.58270	129.18582	313-69-9536	single	6.17800	no	2.36814	3.84836	Mary Henderson
2368	5.65696	0.00000	60.98224	57.68860	4.38016	5.90061	8.04374	5.47801	74.24946	50.06222	751-01-7174	widowed	6.53040	Y	7.41808	5.83596	Ryan Williams
2369	6.39051	1.00000	83.01984	45.27842	6.29572	3.82437	6.43555	6.58643	80.26863	73.06402	335-91-9709	separated	5.64771	no	6.72222	6.10445	Emily Davis
2370	6.80083	1.00000	66.84645	61.17735	6.33914	3.71394	7.78954	7.89703	71.20088	17.90558	800-99-3172	divoced	4.40067	no	5.10596	4.29475	Mrs. Angela Coleman PhD
2371	6.47778	1.00000	72.72741	53.42058	5.03891	8.80612	9.81170	3.43526	68.37998	54.07925	117-17-6190	divoced	5.84101	no	5.31062	5.57290	Isaac Martinez
2372	6.80246	1.00000	13.31173	34.94382	4.29002	7.91535	12.83626	7.02182	71.69554	94.26324	364-36-4958	divoced	6.89358	no	3.05604	7.25540	Amanda Arias
2373	6.32917	1.00000	58.84642	39.58710	6.91714	4.00073	9.24914	6.39891	66.92581	125.53055	842-35-7846	divoced	6.91042	Y	7.55214	5.39946	Mrs. Veronica Davies
2374	5.29529	1.00000	67.66919	58.19608	9.20475	5.82411	9.04133	7.22861	65.94209	80.39308	214-08-3265	divoced	6.29897	Y	7.48179	5.67226	Sonya Mason
2375	5.72064	0.00000	60.01585	65.54839	5.09753	5.88803	5.07789	4.82205	81.70470	33.42282	717-77-4030	divoced	4.62634	yes	4.96265	6.30568	David Reynolds
2376	5.02493	1.00000	60.75450	65.08903	6.10428	4.81961	11.15510	6.39378	65.24388	16.76627	210-64-4272	married	3.69171	yes	7.68102	7.47639	Andrea Thomas
2377	6.47347	1.00000	79.47496	44.43011	4.16666	5.24543	8.11056	9.26226	75.00139	97.43114	296-17-4482	single	5.19691	no	5.73336	5.14890	Jill Lewis
2378	6.12832	1.00000	77.04036	28.63166	5.42267	6.14800	7.84042	7.42353	67.52039	45.60264	772-48-6252	single	6.18705	Y	5.59629	6.91777	Samuel Le
2379	6.24653	0.00000	82.87477	36.07100	5.08380	2.15645		8.44534	68.60643	141.01615	806-07-7448	married	7.42261	no	6.73357	5.36384	Kayla Caldwell
2380	6.83875	0.00000	77.39996	40.87232	6.66117	2.77800	8.31795	7.99630	74.80626	68.45705	490-08-4954	single	4.73785	no	5.68357	5.42645	Brandon Murphy
2381	5.97719	0.00000	80.97711	47.41556	5.39646	4.30779	6.01580	7.02430	73.93297	53.56783	033-12-2782	married	3.55403	no	7.06286	5.13137	Kyle Payne MD
2382	8.31745	1.00000	55.14243	42.66782	4.11032	8.22226	6.85381	5.40557	83.31459	117.13163	875-19-7963	divoced	6.82535	no	4.77335	5.35874	Heather Paul
2383	6.39692	1.00000	40.25191	51.80457	6.54445	4.44702	7.46619	6.55664	70.50160	154.44328	008-33-0755	married	8.80822	no	8.27837	4.70797	Kyle Hancock
2384	4.09320	1.00000	54.64565	55.56244	5.70885	7.50652	38.02736	5.90979	80.07634	120.36894	600-46-6213	widowed	5.50108	no	4.82824	8.83335	Andrew Graves
2385	6.07240	0.00000	47.86568	35.92977	3.50694		10.06869	7.70089	81.80329	47.88527	245-63-6068	divoced	6.52583	no	7.83375	6.72924	Joseph Haynes
2386	5.62682	1.00000	79.88862	33.30047	4.87606	7.03643	7.37209	6.03559	67.38087	23.95350	281-98-4373	single	6.52483	no	5.67579	5.58190	Donald Curtis
2387	4.81522	1.00000	61.25240	53.27864	6.70266	3.04252	9.09870	7.78576	79.66802	84.09687	732-65-8008	single	6.93000	no	4.99922	7.11090	James Pena
2388	4.99795	1.00000	60.46738	32.11994	7.01163	4.89509	7.68308	6.52057	87.08396	5.65166	477-26-6226	single	8.66240	yes	7.57652	5.09842	Michelle Johnson
2389	7.63278	1.00000	88.27236	61.94478	8.50667	6.44593	11.22944	8.26663	77.02120	87.55733	662-36-5593	divoced	6.15653	no	5.84559	5.80212	Kristin Ford
2390	5.47537	1.00000	76.41527	57.18232	4.06971	1.77759	7.42849	6.59789	69.68390	97.99426	692-60-2440	married	6.67904	N	5.25781	5.68358	Caitlin Cannon
2391	6.70339	1.00000	38.25190	47.35974	9.85319	5.71219	20.20607	9.06567	66.55712	110.79540	411-98-3423	separated	5.61482	Y	4.31519	8.13987	Franklin Figueroa
2392	5.68897	1.00000	96.06760	55.30881	5.07786	2.93204	4.60993	6.81961	72.05902	70.95097	090-85-8342	widowed	6.85336	no	6.21476	5.34113	Dr. Thomas Lane
2393	5.91720	0.00000	89.67871	77.22077	6.84233	7.32646	10.77307	4.82358	68.59529	64.71214	040-40-3664	divoced	5.99051	yes	6.20585	5.65874	Kyle Schmidt
2394	5.16678	1.00000	73.69426	28.90475	3.92499	7.65584	5.83561	5.87080	74.77521	150.11182	880-75-1524	married	7.19384	Y	5.27560	4.57645	Heidi Johnson
2395	6.11580	1.00000	37.00722	38.74766	4.58092	7.99394	9.42756	5.73825	73.56740	54.62996	251-20-6756	nop	5.65513	no	4.32199	4.33156	Todd Schaefer
2396	7.07753	1.00000	62.60539	53.30379	4.24787	5.22935	11.52061	9.60903	80.42235	69.48618	415-81-2967	nop	6.08145	no	4.94893	7.44587	Robert Welch
2397	5.58943	1.00000	66.38707	43.82920	6.77236	4.46921	12.13423	6.61619	71.25008	96.39504	301-59-1042	married	5.88714	no	7.42675	7.16412	Wayne Estes
2398	3.60223	1.00000	18.14198	48.60461	5.80416	3.86954	7.73513	5.63394	60.31092	61.83608	105-43-9129	married	6.68000	Y	8.81115	5.37920	Kimberly Campbell
