ssn,etytr,indicator,alp,er-cv,leukocyty,hbver,alt,trombocyty,ast,weight,hematokrit,smoker,hemoglobin,erytrocyty,blood_group,sex,race,age
442-08-3127,4.45837,0.0,87.92658,43.0487,6.07688,3.80344,11.88342,6.33632,74.13101,67.08951,5.65993,0,6.284,6.04683,1,1,0,100
856-89-9390,5.40144,1.0,11.12922,38.95252,4.53701,8.30756,7.3966,6.46804,73.68301,58.93807,6.53647,0,2.92453,6.23122,7,0,4,112
701-70-0659,6.37525,0.0,48.75351,41.61837,4.12183,7.24635,10.04299,4.82127,75.29915,66.67734,6.07309,1,7.8509,6.56912,3,0,0,38
167-04-9152,4.97333,0.0,75.17053,41.18086,6.0257,8.40156,11.44576,2.25206,67.68643,31.09875,4.4875,1,6.94162,6.41233,1,1,1,49
399-49-4615,5.40147,1.0,23.062,60.27993,6.64887,5.5627,11.94506,5.6024,78.83923,57.30332,4.70381,0,10.24097,6.33144,5,0,0,114
065-26-9586,5.87398,0.0,13.7481,38.1521,3.11021,7.94915,10.38509,7.29946,70.70202,97.85335,5.94781,0,3.50878,5.57552,2,0,1,30
056-08-0130,5.10981,0.0,33.16841,35.83715,3.07732,4.19922,10.29621,6.083,80.06433,20.31857,4.54559,0,8.31915,6.11597,1,0,1,5
093-22-0317,4.14665,1.0,55.49871,40.23553,3.95509,7.45691,7.51785,6.74543,72.20348,27.95208,5.75316,1,4.81731,5.94588,2,0,0,71
465-03-2104,4.36551,1.0,74.46143,54.04948,4.7569,2.81645,7.50545,7.20656,74.86243,61.17445,6.05623,0,5.29676,6.05105,0,1,0,72
137-59-9807,5.5026,1.0,60.13237,54.43009,6.01819,6.27333,12.43331,6.90121,73.05239,51.71903,5.44435,0,4.93032,5.22545,5,0,1,51
315-27-2720,5.65096,0.0,84.42117,56.24199,4.77816,6.15369,7.52219,5.39573,74.49338,89.16108,4.78997,0,6.531,5.65861,1,1,0,106
686-10-7168,5.64045,0.0,,44.8769,3.61138,5.27493,7.24602,6.17647,71.40848,41.81897,6.51598,0,8.44664,5.68477,1,1,0,106
374-98-4179,5.13396,1.0,83.4633,65.33248,4.96887,7.20449,6.68294,5.77008,62.19914,34.53622,3.87828,0,5.48792,5.83664,4,1,1,89
035-37-6359,5.44537,1.0,23.23614,30.80579,3.32377,8.12866,5.29637,7.32066,71.62516,24.10526,4.80445,0,2.61478,3.85986,3,0,0,3
253-86-6512,6.02968,1.0,43.45683,49.68081,6.74635,5.48351,6.43021,6.42728,71.82308,129.21961,5.22939,0,8.17445,5.77962,6,0,0,104
841-19-6556,5.49511,0.0,65.36937,48.58368,4.03749,6.89647,9.49997,5.1334,83.58404,21.38231,6.00183,0,7.41052,5.90001,1,1,0,39
014-51-7707,5.15264,1.0,16.13424,64.61948,4.81792,8.3114,7.74499,5.80396,82.2219,64.63266,5.26943,1,3.00452,6.50964,2,1,3,67
047-04-5223,5.59792,0.0,83.04642,51.02414,3.26461,6.41153,9.91981,5.5713,67.54181,133.378,5.54347,0,6.58073,6.22316,4,0,3,29
890-25-5558,6.94794,0.0,55.99307,55.05062,3.99754,2.87391,7.66689,7.57594,80.9334,21.64893,6.72184,0,7.59058,5.66402,7,0,0,5
070-36-2583,4.66975,1.0,52.66359,43.80508,4.79461,8.09723,8.10862,5.24275,70.47958,27.99294,7.14706,0,4.73091,4.74946,6,0,0,96
574-16-1976,3.88934,1.0,11.48543,47.76642,6.35758,8.5611,8.06765,5.34938,,13.7909,6.5231,0,3.19531,4.77824,4,1,1,12
399-56-7042,6.63754,1.0,14.7953,49.40772,3.74758,8.08168,5.52784,7.75226,74.66483,22.59215,5.16846,1,2.35728,3.89411,4,0,0,81
417-42-4471,6.25358,1.0,83.82508,58.94121,5.98876,3.04217,10.63245,6.614,78.46345,29.84744,7.50779,0,6.47042,6.54758,4,0,0,112
414-02-8761,5.75134,1.0,21.81333,16.61366,6.39001,5.7175,10.18754,5.62634,73.82413,38.0227,5.85677,0,10.10675,5.49115,3,0,3,49
855-48-8603,6.16548,0.0,49.04001,24.64298,3.86157,7.04749,12.26461,5.39588,78.10718,38.05051,6.43153,0,8.01002,6.68166,3,0,0,28
193-03-7997,3.40884,0.0,16.07596,43.32465,3.33484,7.59115,6.21642,5.40707,64.90223,70.41513,6.18206,1,9.07637,5.1245,2,0,1,11
746-13-2039,5.99602,0.0,89.71332,42.47012,3.70285,2.85911,9.95775,8.39582,77.32149,0.15796,5.87822,0,6.60538,5.82119,5,1,3,72
173-42-6578,6.6029,1.0,58.45042,35.14319,4.10119,3.29422,10.09779,5.89825,67.00127,54.42843,6.2834,1,7.68405,6.39651,0,1,0,7
540-80-1865,6.27953,0.0,57.89281,34.17675,2.40582,6.45315,12.23315,6.4051,74.7566,65.45325,5.86456,0,7.63108,7.1866,4,1,0,30
186-71-1767,5.68679,1.0,58.56179,,6.19292,6.90765,8.19555,6.32338,60.22251,8.43679,5.29197,0,4.8824,4.31278,2,1,0,2
361-72-5807,6.91943,1.0,19.4537,46.84766,4.33801,7.42625,10.81614,7.57932,72.30634,84.93037,4.48276,0,2.93073,4.49811,3,0,0,98
071-29-7068,5.52993,1.0,31.05153,59.25039,7.34462,4.9033,4.90427,8.86002,54.85701,27.22664,3.23626,0,4.1851,4.83505,1,0,1,64
717-30-1956,6.19113,1.0,13.60062,57.44474,5.17059,8.14477,11.92721,5.60896,79.10937,118.24586,5.45254,1,3.72075,6.72849,1,1,0,68
736-77-9721,5.17637,1.0,79.90425,44.55502,8.28357,5.9662,11.60179,8.2975,69.7541,61.9636,5.20061,0,5.52125,4.58005,5,1,0,113
063-27-8966,7.39166,1.0,15.37321,24.66387,7.36721,5.61908,8.58405,6.41208,65.70937,60.65603,5.7107,0,8.71651,5.8174,7,0,1,64
341-43-9701,7.31415,0.0,65.96894,56.59535,5.24771,5.35921,16.06202,7.07495,68.9075,58.2756,5.61952,1,7.53287,7.35896,0,1,0,45
731-17-8699,6.16823,1.0,22.73729,44.86156,4.59724,7.12834,8.83224,7.73814,62.76455,95.0841,6.61662,1,4.04054,5.98268,0,0,0,86
574-16-1976,7.00009,0.0,59.45093,61.64755,2.6147,5.64274,7.61518,5.95919,85.53772,112.94394,5.06092,0,4.95267,3.76946,4,1,1,12
549-13-4428,4.36771,1.0,68.98639,64.52698,6.40318,3.79147,6.65009,7.34988,80.96249,54.84004,6.79864,0,5.26527,3.91601,3,0,2,44
326-67-1088,4.80225,1.0,21.34824,33.63221,5.8175,3.95837,20.43269,4.76692,74.96911,71.22652,5.99405,0,10.31852,7.77805,2,1,4,16
103-72-5683,5.85737,0.0,28.72783,47.32062,5.02723,7.72383,9.21301,4.4789,74.11544,134.88431,5.03787,1,8.72926,6.08726,4,1,1,82
577-92-8680,4.51067,0.0,88.77965,69.73422,6.42205,3.71759,11.66831,7.18551,64.9029,127.6375,6.55001,0,6.51474,5.43083,1,0,0,21
874-93-6641,3.73953,1.0,76.61845,35.8046,7.74154,5.02273,8.89299,7.34965,76.39267,20.39505,5.44551,0,7.08246,6.68241,5,0,0,110
016-38-7240,4.61107,0.0,19.91747,34.68217,6.26442,8.5213,12.36748,3.03549,87.0734,6.46775,4.73824,0,8.74617,7.20786,6,1,1,19
352-50-5970,5.30127,0.0,36.30141,40.88096,4.24384,6.91406,11.18393,5.46805,72.14787,111.05014,4.87598,0,8.28092,4.41281,3,0,1,70
310-29-0633,8.23207,0.0,71.49225,28.68769,6.35757,1.44053,10.86297,7.34729,67.39891,42.62845,5.18025,0,7.43906,5.22535,1,1,0,48
676-60-1465,5.48019,1.0,91.22468,63.14795,3.96065,7.45363,15.51624,5.3776,58.83349,115.02893,3.35352,0,5.87442,7.33505,5,0,1,78
406-17-6033,5.30715,1.0,85.21254,36.49576,6.27896,4.05263,7.16775,6.99636,70.12089,124.69292,6.20223,0,6.16865,5.57437,7,1,0,47
617-40-5356,5.15818,0.0,73.16844,46.21921,4.99044,6.77471,13.27303,4.90067,74.76928,66.46433,6.29237,0,7.26849,6.62282,2,1,1,58
859-24-5158,5.29279,1.0,18.78014,43.28474,6.23669,5.23282,4.78766,5.94484,55.94419,63.36502,6.43171,0,9.21209,4.40087,1,1,0,85
314-15-7857,5.37422,1.0,54.61922,60.78361,5.58546,8.40541,3.8181,4.69171,89.96449,140.5715,5.72682,0,4.75183,5.38521,1,1,3,87
299-71-8037,6.00787,0.0,67.61174,42.89669,5.21027,7.81524,7.61284,3.43283,67.78981,132.48155,6.35056,0,7.27316,5.1191,7,1,1,10
462-23-6926,6.35256,1.0,69.73301,50.4514,6.03762,8.36122,8.5129,2.60094,63.61296,65.40475,6.3861,0,7.41431,5.56391,7,1,0,24
803-79-3094,4.98554,0.0,80.7474,39.88335,2.9288,4.86985,5.35355,9.26835,72.18916,101.11005,6.25649,0,7.00519,5.55404,0,0,3,0
729-36-4396,6.15845,1.0,67.67887,50.49582,7.76345,5.8846,9.43897,7.30391,74.98005,147.81205,8.1913,1,7.39079,5.50723,4,0,1,55
874-30-9687,7.38199,0.0,88.64649,40.16891,4.62398,3.12668,7.8392,7.69058,70.73283,100.17025,6.12736,0,6.13026,5.97033,6,0,1,38
546-72-6804,5.77212,1.0,59.45351,56.03202,7.67694,5.5016,4.74055,7.07536,72.68714,-1.61661,6.64788,1,7.45393,3.26949,3,1,0,48
495-10-8025,5.68454,1.0,16.64607,35.30192,6.56531,8.27058,6.70062,5.57654,67.84914,45.42096,6.05291,0,3.37624,6.34146,3,1,0,28
615-74-7817,4.86769,1.0,82.94277,45.16846,4.99732,7.29436,8.00247,4.86794,83.68103,73.05784,5.2486,1,6.81987,6.49891,2,0,0,103
462-98-1388,5.89607,1.0,12.64478,38.53051,,8.20265,10.11408,5.86297,76.5403,62.16874,5.73017,0,3.67275,5.7123,7,0,0,72
434-12-4128,5.94271,1.0,56.60421,45.4322,4.91863,3.0712,5.70923,5.94656,66.17023,91.96957,4.25938,1,7.7038,5.66283,1,1,0,108
778-26-0306,6.39395,1.0,43.60758,37.57237,4.27207,6.29401,19.86018,8.58764,69.09202,19.5676,4.52814,0,4.32571,7.88053,5,0,0,87
295-64-1757,5.47324,0.0,76.88459,53.48513,5.53241,7.63782,9.53029,3.52061,66.77324,87.24772,5.69048,0,7.00993,5.91461,2,0,0,87
063-93-4504,5.70457,1.0,69.51672,55.80891,7.46948,6.15245,10.27196,7.35737,60.16187,30.47556,4.41912,0,7.21913,6.63676,0,1,1,103
505-23-7189,6.27187,1.0,58.36964,34.81373,4.67832,7.35231,7.33737,6.44195,69.78683,-17.01945,5.00444,0,4.83992,5.38024,2,0,3,108
494-23-1924,6.69175,1.0,49.93949,17.52215,6.66734,6.31042,28.02274,6.82557,77.08695,18.08424,6.87872,0,7.88385,8.33374,6,0,3,30
184-70-5229,4.47927,0.0,41.6749,48.32615,4.55492,8.21017,6.29335,3.57848,77.58164,87.99241,6.87077,0,8.08439,5.28612,1,0,0,43
678-41-4757,5.26277,1.0,26.34585,45.33347,7.98783,5.23122,10.68581,6.65319,63.83161,46.26208,3.7303,0,8.48233,4.89353,2,1,1,93
517-65-6216,4.49568,1.0,19.50325,45.7095,5.68461,6.45707,8.07896,7.53681,76.88648,99.14847,6.07466,0,3.72365,6.00105,4,1,0,43
003-34-8876,4.57215,1.0,72.47807,62.06807,5.49933,2.60142,3.86609,7.02122,73.37189,48.12715,5.11242,1,5.21957,5.04769,5,1,0,51
472-61-4527,6.09512,0.0,85.91354,59.2937,4.58926,4.97836,8.88421,6.34131,81.06879,41.52806,6.01325,0,6.99556,5.29986,6,0,0,48
481-34-1444,5.47213,1.0,52.21484,52.3415,3.66038,6.33638,9.05758,8.2018,69.11219,45.69143,6.38362,0,4.90966,5.82696,3,0,0,111
790-52-7114,4.71453,1.0,39.54013,50.23774,4.953,8.53845,7.22881,5.19063,84.33769,75.88417,6.59608,0,4.17197,5.86268,3,1,1,106
628-22-7692,6.53284,1.0,13.64763,52.62551,6.10891,6.96765,11.25867,7.36152,83.71355,17.80542,6.56998,0,3.02593,6.61215,3,0,0,49
394-96-9491,7.05059,1.0,79.57151,50.74063,7.6887,5.7567,5.87041,7.3787,74.38078,35.38565,6.23644,1,6.88605,4.85679,7,0,0,47
752-28-1064,4.21072,0.0,77.4934,45.16125,4.83832,7.39654,12.72888,3.90759,72.169,3.24392,5.31006,1,6.92767,7.42635,4,0,0,71
749-26-1619,6.75119,1.0,54.89045,42.13383,3.90822,7.66942,13.66653,6.07542,74.67188,82.26722,5.97841,0,4.96435,7.4036,3,0,0,34
362-64-2029,7.10785,0.0,71.88727,66.32465,3.66008,7.02306,17.78072,4.82823,81.91072,83.23811,6.83253,0,7.04007,7.53113,6,0,0,75
575-05-7958,7.96605,1.0,22.60276,48.68077,4.01369,6.07587,6.41119,8.95511,59.93614,97.2827,5.41712,0,4.07311,6.42682,6,1,1,8
371-10-4687,5.84795,1.0,77.49153,57.65232,2.9872,7.39978,21.83257,6.32575,61.88331,47.64499,6.27,0,5.48971,8.08979,5,1,1,84
269-51-5254,7.81454,1.0,39.86055,53.66167,5.95622,5.98856,7.62211,7.89578,80.83566,0.03279,4.45017,1,4.28437,5.32413,1,1,0,86
213-58-1449,5.67529,1.0,24.133,60.1304,4.81684,8.36246,11.04819,5.2597,76.29902,13.9651,6.3127,0,4.09477,5.96546,7,1,3,57
043-73-3370,6.89254,1.0,76.0575,50.57562,7.34643,4.59092,8.39655,7.34216,72.92548,98.32484,6.46296,1,7.04618,4.62341,5,1,0,98
457-90-9743,4.05855,1.0,87.36389,75.04231,8.25156,6.75616,9.62594,7.84287,80.61009,52.63882,6.54736,0,6.4642,6.29669,3,1,1,50
499-40-3943,6.09186,0.0,86.53724,37.03202,4.16631,5.48674,11.22587,6.19382,61.7662,58.14941,5.55884,0,5.85043,6.72937,4,1,3,72
380-84-5823,5.96095,1.0,66.59371,32.95968,5.58653,6.58093,9.38827,7.29947,60.58709,51.19199,5.94466,0,5.15229,5.9577,7,0,0,109
314-67-4909,5.94004,1.0,90.96828,43.0572,8.83845,5.75643,12.4156,7.79124,72.09641,64.49152,6.96186,0,6.06855,7.02075,3,0,0,81
129-15-1447,5.21141,1.0,15.02714,55.17044,3.96956,8.2363,12.61453,6.30308,68.66395,66.14479,6.41577,0,3.04664,6.50324,3,1,1,73
650-04-6809,5.77947,1.0,76.90838,54.98146,8.5331,4.55002,10.07262,8.3619,85.60378,71.09185,4.35357,0,5.34103,6.78261,2,1,3,97
803-67-1871,4.0722,0.0,71.83947,56.6758,5.49264,,10.43757,4.59162,92.10273,108.06983,5.48548,0,7.40531,5.60939,5,1,3,108
487-79-0123,5.84515,1.0,76.62639,60.05047,3.41785,6.73407,5.7909,6.97688,60.06481,85.57329,8.04622,0,5.46547,6.86007,2,1,0,5
834-09-8353,6.18474,1.0,46.18106,29.52839,4.31679,6.82642,9.83858,7.3092,79.0921,58.99684,6.36943,0,4.57124,5.24553,4,0,1,83
634-76-4590,5.85444,1.0,43.26716,83.35443,4.26633,6.9033,8.57862,6.93572,77.98408,94.25447,5.49348,0,4.60169,5.71338,4,0,0,85
200-29-0906,6.18174,0.0,84.64884,50.30569,4.6119,2.68967,8.41788,8.88796,87.7176,112.54701,5.34037,0,6.18282,5.5533,6,1,3,28
300-70-5367,6.41915,1.0,60.38646,44.24996,5.24848,6.17003,7.46271,7.75472,81.0612,116.55471,6.31173,0,5.00642,5.75571,0,0,1,51
309-78-0370,5.62899,1.0,62.62566,58.35713,4.45084,6.73945,6.68754,7.48722,76.47993,89.36975,7.68411,1,4.93281,5.83486,6,0,1,110
574-16-1976,6.59869,0.0,15.4875,46.90175,3.94505,7.85662,2.96152,5.11019,71.31381,122.70667,5.31925,1,9.63626,5.13048,4,1,1,12
518-60-0474,4.48856,1.0,37.74832,74.99494,5.21246,7.15915,8.34918,7.27508,78.18806,94.56865,6.01013,1,4.04629,6.48054,0,0,0,91
489-35-3785,5.92123,1.0,81.23324,55.74459,3.86088,2.32164,8.13647,6.85522,62.55608,87.25503,7.60949,1,5.54179,6.89411,5,0,0,52
291-45-2222,7.15925,1.0,76.33142,27.66709,5.0185,6.90252,9.20849,4.78493,63.87882,39.35078,5.00841,0,7.24761,5.61928,4,0,0,110
298-69-0382,7.42701,1.0,76.52496,38.67923,7.14929,4.6793,8.4392,7.73254,65.95095,-5.16999,,0,5.38889,6.56092,7,0,1,80
380-38-1155,5.37892,1.0,77.55782,48.75732,4.76856,6.4969,6.16671,7.03197,71.04168,69.28208,4.59026,0,5.52718,5.24592,6,0,1,95
771-78-7557,6.96605,0.0,71.4132,51.62724,4.68393,8.00208,10.84864,3.51094,57.61356,59.56836,7.0338,0,7.28447,6.98441,7,1,0,16
657-59-4565,5.99136,1.0,91.45621,42.13169,4.69632,6.0519,8.96945,7.49425,61.48733,17.79814,6.15189,1,6.21196,5.75379,6,0,1,74
710-03-2361,6.14188,1.0,22.5328,27.33684,4.00941,2.85872,10.25585,5.12884,70.30182,76.09792,3.82734,0,9.22401,6.42238,2,1,3,36
143-40-6666,5.78225,1.0,68.95689,50.9353,7.67925,5.24999,6.85432,6.77646,72.48422,15.30929,5.52083,0,7.44548,5.53899,1,1,1,26
313-69-9536,6.43331,0.0,24.45677,56.77631,5.6442,8.36908,9.03453,3.41804,74.80538,58.19819,5.82635,0,8.71971,5.21006,6,1,1,56
331-39-9965,6.63388,0.0,38.812,32.17209,4.33656,7.18856,7.30113,5.15932,73.35055,45.18809,7.35833,0,8.37953,5.54491,3,1,0,83
860-50-2985,6.25947,0.0,33.4174,44.79316,2.59714,6.40967,8.1363,6.0548,81.14395,85.69359,5.75723,0,8.39021,6.26555,6,0,0,75
890-55-1397,5.42824,1.0,83.59052,76.71024,4.09204,7.39118,8.43124,6.11201,67.82396,118.1831,4.44411,0,5.94985,5.85964,3,1,0,108
610-45-1596,4.74325,1.0,85.74152,73.78142,5.02168,6.16886,11.69111,7.17891,71.70041,73.80763,6.16588,0,5.80406,6.67805,0,1,0,5
154-85-6381,6.07619,0.0,82.4421,41.35469,3.48484,6.29057,10.3971,5.77594,82.12196,49.62042,5.90172,0,6.81665,6.4928,4,1,0,91
825-95-0665,7.93052,1.0,34.73235,52.16123,5.29604,8.77205,8.2008,4.5969,72.36164,70.69245,5.18442,1,4.08143,4.87657,6,1,0,107
665-36-7522,6.67827,1.0,82.82201,65.54351,,1.34197,3.68297,6.97895,73.96804,123.55142,6.72633,0,5.78769,4.56113,3,1,1,77
793-22-0027,4.43959,1.0,64.0216,42.19555,5.6558,8.17981,13.52273,4.13784,80.1517,78.33806,5.64408,1,4.97532,6.20183,7,0,0,14
328-99-9117,4.72923,1.0,27.02685,71.43574,6.27763,6.00099,8.59305,6.44868,69.01958,117.2554,5.73184,0,8.35078,4.97486,3,0,0,91
809-13-6960,6.29529,0.0,18.34117,51.1514,5.15375,7.7403,7.99921,6.00959,78.73968,75.41115,3.98623,1,3.86646,6.08396,5,0,0,88
350-34-9509,6.39133,1.0,53.01205,61.6019,5.75372,7.05113,7.09797,5.95897,78.35393,57.77197,4.68501,1,4.94573,6.18713,7,1,0,25
042-96-8670,4.6182,0.0,79.2582,30.48347,6.41403,3.95503,9.18894,7.6458,76.85131,77.41206,5.6051,0,5.59339,6.57743,6,1,3,27
187-95-1269,7.55139,1.0,63.98714,64.3818,3.51436,6.81278,8.10769,7.51144,79.39364,110.13485,4.9567,0,4.94288,6.19295,3,0,3,104
704-10-0592,5.9312,0.0,50.19508,66.45844,4.60754,5.68436,6.18599,5.49723,73.35729,78.75227,5.79631,0,7.95646,4.85617,3,1,0,2
715-79-2309,6.66043,1.0,35.3901,48.99984,6.10524,7.68895,2.66625,5.37261,67.91653,95.03461,5.48021,1,4.22364,5.69781,2,0,0,4
219-13-4921,4.16268,0.0,83.37497,40.57128,4.58303,4.47015,9.32397,7.10472,75.33144,32.19634,4.19821,0,6.77725,6.25289,5,0,1,59
447-28-6048,5.71893,1.0,57.61008,56.36479,5.09089,6.8902,11.14974,6.89023,73.63096,80.75102,5.4274,1,5.0515,6.84824,0,0,4,111
297-23-5181,6.36498,0.0,88.52453,,3.93637,5.84386,8.76977,5.77811,73.58851,138.01902,6.48418,0,5.79979,6.52749,3,0,0,8
788-62-5445,6.23611,0.0,22.61007,56.27074,3.11976,5.21564,6.99901,6.75551,72.17097,122.36603,5.22073,0,8.72318,5.70828,0,1,0,26
415-18-7792,5.99044,0.0,78.68898,66.41166,2.86644,6.76896,8.90904,5.53648,85.44411,128.04812,4.99081,0,7.16145,4.88867,3,1,1,102
049-83-0977,5.38776,1.0,90.00211,62.30225,4.95846,6.77192,7.93224,5.88567,77.82954,81.63409,4.38356,0,6.35304,3.13033,5,1,0,70
090-42-7514,6.28562,0.0,79.85535,72.41057,5.52909,2.89066,10.56699,7.36538,72.18926,49.05068,8.04827,0,5.42481,6.49523,1,1,0,12
525-98-4401,5.07364,0.0,36.3872,43.19367,3.93851,7.21904,4.68657,5.12613,77.61492,88.34346,6.4598,0,8.14369,5.05342,1,0,4,11
845-03-7709,6.7533,0.0,84.05343,60.22777,4.60345,6.50362,7.70942,4.45633,73.88671,85.44784,5.75068,0,5.54656,4.6918,6,0,0,48
279-79-2217,6.19272,1.0,49.99982,53.90609,5.09353,3.67714,12.77462,6.09607,76.7363,69.48611,5.74,1,7.78532,4.95042,3,1,4,72
877-83-5713,5.58774,1.0,78.75473,76.05117,4.50808,3.39062,3.93406,9.15404,92.27789,82.30338,6.83657,1,6.97922,4.38178,4,1,0,96
694-64-3611,7.84398,1.0,34.82234,52.2963,5.51845,6.60103,15.46376,7.41634,78.02509,60.64435,6.07368,0,4.45721,7.48261,4,0,0,17
242-67-4500,4.80439,1.0,85.47763,52.23532,3.94095,1.1173,14.79956,6.0345,78.11545,30.4012,6.82341,0,6.82559,5.84116,2,0,3,11
734-64-9372,4.84513,0.0,64.627,35.7751,6.63167,3.23583,4.82962,7.52448,73.07152,121.92307,6.06195,0,5.05235,3.34257,1,1,0,76
051-58-2690,4.73295,0.0,75.13345,43.442,3.36603,3.47835,11.31765,8.54695,71.97016,105.3081,5.73518,0,6.86547,6.38367,1,0,0,86
487-02-3302,4.92617,1.0,42.46171,53.43897,4.57251,7.31751,4.15895,6.68099,68.60051,75.71266,6.59521,1,4.49838,5.53149,4,0,0,98
824-35-0307,3.81069,1.0,48.46545,45.35759,7.50611,5.48858,13.78248,6.90657,59.70452,85.4132,5.33129,0,7.96838,7.00447,6,0,0,70
223-83-6494,7.51418,0.0,63.48179,79.11974,7.21584,6.68652,6.35235,3.16119,76.747,46.50009,6.17729,1,5.0733,5.46744,6,0,0,15
440-30-1289,6.01087,1.0,23.65047,64.5434,6.72934,9.45278,4.96781,4.24656,64.86775,26.61875,6.27427,0,2.28651,6.18054,2,0,0,8
427-87-5278,4.46145,0.0,84.02932,71.81214,5.95652,5.98551,12.70635,4.80679,68.85785,108.4181,7.23508,1,5.73319,6.74212,7,1,0,3
414-69-1848,5.09655,0.0,49.52361,26.23643,5.89247,2.82629,9.43982,9.40281,69.80274,105.09321,4.1894,0,4.70859,,7,0,0,97
394-96-9491,5.22836,1.0,16.75296,33.64173,3.52777,7.14944,14.58035,7.76033,68.05196,82.65017,6.35697,0,3.61262,7.3019,7,0,0,47
134-86-0638,4.16291,1.0,86.81926,42.75842,6.94138,4.8145,9.5731,7.89373,73.38047,95.47404,4.46889,0,5.54493,6.23553,0,1,3,50
772-48-6252,6.84585,1.0,53.06121,44.01909,5.55009,7.06459,5.58439,6.471,70.10175,88.66964,5.52393,0,4.78568,4.71199,2,0,0,38
718-07-3433,6.0097,1.0,28.51716,41.80875,5.37722,7.23159,10.18726,6.79315,63.84044,123.6526,6.24621,0,4.25643,6.46377,7,1,4,45
222-97-7999,7.48379,1.0,46.1994,44.62442,6.07507,4.86758,6.42743,6.50876,61.35932,120.42539,7.93824,0,8.03161,6.44441,6,0,2,14
896-34-2905,6.83712,1.0,49.53392,67.10549,4.95025,9.77217,6.09726,3.18373,64.16961,71.38203,6.19138,0,4.60463,5.32685,0,1,1,96
280-99-3868,7.0209,1.0,56.1041,59.46922,5.89691,3.53067,9.66562,6.44555,74.0953,100.29679,6.21365,0,7.67904,6.11178,4,1,4,19
460-66-8872,5.81021,0.0,70.41514,67.15906,5.57473,6.22328,13.39097,4.47551,66.17747,65.83442,6.36396,0,5.46457,6.61211,2,0,0,113
612-40-9383,6.5828,0.0,81.44278,33.7663,5.14319,6.11755,7.63254,4.78029,75.23907,46.66055,3.59703,0,5.54608,5.99,5,0,3,109
327-36-4832,5.25781,1.0,37.2666,80.20244,5.75563,6.94398,2.97047,6.78265,71.34372,45.10617,6.49043,0,4.39068,5.55671,4,1,0,68
137-53-2344,5.14326,0.0,90.8804,35.27294,4.66776,5.9711,10.3356,5.56736,90.97489,17.44733,5.60798,0,6.26462,6.39004,4,1,1,107
777-30-9438,6.3762,1.0,89.18859,51.27411,5.58982,2.42084,7.99091,6.53944,60.24312,49.33094,8.26802,1,6.41955,6.45215,7,1,0,30
701-70-0659,4.98979,1.0,60.56455,49.92912,6.97883,3.9029,6.08253,6.35577,73.92704,39.24777,5.34348,0,7.68856,5.53338,3,0,0,38
022-72-3112,5.07403,1.0,48.61282,24.96739,5.86519,5.93483,11.49077,7.66609,75.87374,62.9535,8.02374,0,4.56338,6.24939,1,1,0,92
694-25-0434,5.08857,1.0,65.76735,38.00735,4.79137,5.8462,5.89763,8.01455,66.83002,56.65905,4.45668,0,5.18629,6.19062,2,1,0,55
732-65-8008,6.78016,1.0,45.10364,44.69193,4.17938,9.07249,4.2604,4.2211,71.13104,26.94117,4.3037,1,4.53693,6.0838,5,0,0,74
358-09-5634,5.23496,1.0,29.96857,34.98367,4.76192,6.33356,8.42307,8.14676,61.44986,80.83463,6.60094,0,4.0686,4.00619,6,0,0,9
094-74-6757,5.05675,1.0,76.36762,54.3684,6.67678,3.08519,8.62177,7.16711,78.63879,131.86919,6.70985,0,5.39622,6.4833,1,0,0,35
859-24-5158,5.82424,0.0,71.36311,36.37226,4.57071,6.21587,8.88292,4.91738,61.90627,37.02565,5.93531,0,5.42752,4.95667,1,1,0,85
462-98-1388,5.79429,1.0,14.1953,,6.04747,8.06368,8.8731,5.74188,61.65771,80.88345,5.97052,0,3.49884,6.12202,7,0,0,72
491-94-9073,4.51024,1.0,32.43539,40.67197,8.96611,5.51316,9.47262,8.89516,71.84591,19.29102,4.81187,0,4.20392,3.8667,2,0,1,63
525-98-4401,4.69031,1.0,23.17986,62.5602,6.01053,5.69655,7.52656,6.36363,75.91482,88.79801,6.29246,0,8.40511,5.71961,1,0,4,11
408-63-1586,7.90232,1.0,28.90764,47.1482,4.92737,7.92852,5.23562,5.70229,80.6717,82.03331,5.45693,0,4.24724,6.69988,6,0,0,115
368-05-4831,5.86706,1.0,46.38293,29.57844,4.51875,5.53314,7.80682,9.14006,84.73725,7.72912,5.46395,0,4.60365,5.68534,6,0,4,39
782-58-2280,6.44065,0.0,57.7897,68.21626,7.15873,3.36839,9.28456,6.99993,73.93629,84.5348,6.7306,0,4.93452,5.91195,7,1,0,26
845-35-6316,5.50976,1.0,83.15653,67.55488,7.23012,3.81345,6.34788,7.2239,83.73483,41.2553,4.28393,1,6.34529,5.41607,7,1,1,98
640-60-7868,5.31399,1.0,92.45798,44.34098,6.83778,2.7108,7.98439,7.00768,79.50848,71.96556,6.411,0,5.95767,5.17727,5,0,1,38
825-21-0352,6.18069,1.0,75.28981,41.69028,6.03426,3.70647,6.76001,6.56248,74.53949,72.70872,6.55732,0,6.98419,6.34044,7,0,1,11
154-85-6381,5.99843,0.0,80.45779,37.1928,5.28938,3.54007,9.86824,8.14917,71.31492,113.26281,6.40587,1,5.86138,6.4978,4,1,0,91
